direction,target_price,target_time,predicted_range,predicted_duration,actual_end_price,actual_end_time,actual_direction,actual_range,actual_duration,price_error,range_error,duration_error,start_time,start_price
Up,76.2972183227539,2026-01-09 10:34:54.340324401,0.49260544776916504,16.905672073364258,77.775,2026-01-09 10:30:00,Up,0.2890000000000015,12.0,1.4777816772460994,0.20360544776916356,4.905672073364258,2026-01-09 10:18:00,77.486
Down,76.99427032470703,2026-01-09 10:47:28.005180358,0.4759037494659424,17.466753005981445,77.315,2026-01-09 10:53:00,Down,0.46000000000000796,23.0,0.3207296752929665,0.015903749465934425,5.533246994018555,2026-01-09 10:30:00,77.775
Up,76.7578353881836,2026-01-09 11:09:33.389282226,0.49462375044822693,16.556488037109375,78.243,2026-01-09 11:32:00,Up,0.9279999999999973,39.0,1.4851646118164012,0.43337624955177034,22.443511962890625,2026-01-09 10:53:00,77.315
Down,76.34986114501953,2026-01-09 11:51:15.949401855,0.5422677993774414,19.265823364257812,77.904,2026-01-09 12:01:00,Down,0.33899999999999864,29.0,1.5541388549804651,0.20326779937744277,9.734176635742188,2026-01-09 11:32:00,78.243
Up,75.88801574707031,2026-01-09 12:17:26.084403991,0.5179376006126404,16.43474006652832,78.168,2026-01-09 12:22:00,Up,0.26400000000001,21.0,2.279984252929694,0.2539376006126304,4.56525993347168,2026-01-09 12:01:00,77.904
Down,75.40875244140625,2026-01-09 12:39:03.729286193,0.621135413646698,17.06215476989746,77.835,2026-01-09 12:31:00,Down,0.3330000000000126,9.0,2.4262475585937437,0.2881354136466854,8.062154769897461,2026-01-09 12:22:00,78.168
Up,76.29589080810547,2026-01-09 12:47:37.246856689,0.33217501640319824,16.62078094482422,78.22,2026-01-09 13:00:00,Up,0.3850000000000051,29.0,1.9241091918945301,0.052824983596806874,12.379219055175781,2026-01-09 12:31:00,77.835
Down,76.41649627685547,2026-01-09 13:17:42.712211608,0.5837429165840149,17.711870193481445,77.951,2026-01-09 13:09:00,Down,0.26900000000000546,9.0,1.5345037231445247,0.31474291658400944,8.711870193481445,2026-01-09 13:00:00,78.22
Up,76.37974548339844,2026-01-09 13:25:01.161003112,0.3878956437110901,16.019350051879883,78.088,2026-01-09 13:19:00,Up,0.13700000000000045,10.0,1.7082545166015564,0.25089564371108963,6.019350051879883,2026-01-09 13:09:00,77.951
Down,76.49866485595703,2026-01-09 13:36:46.154937744,0.3798777759075165,17.769248962402344,77.58,2026-01-09 13:42:00,Down,0.5079999999999956,23.0,1.081335144042967,0.1281222240924791,5.230751037597656,2026-01-09 13:19:00,78.088
Up,75.1464614868164,2026-01-09 13:57:31.151103973,0.3411623239517212,15.519185066223145,78.408,2026-01-09 14:07:00,Up,0.828000000000003,25.0,3.261538513183595,0.48683767604828176,9.480814933776855,2026-01-09 13:42:00,77.58
Down,75.68046569824219,2026-01-09 14:25:36.228790283,0.49059486389160156,18.60381317138672,77.242,2026-01-09 14:55:00,Down,1.1659999999999968,48.0,1.561534301757817,0.6754051361083953,29.39618682861328,2026-01-09 14:07:00,78.408
Up,75.83572387695312,2026-01-09 15:10:02.202415466,0.43854665756225586,15.036706924438477,78.032,2026-01-09 15:14:00,Up,0.789999999999992,19.0,2.1962761230468715,0.3514533424377362,3.9632930755615234,2026-01-09 14:55:00,77.242
Down,74.89505004882812,2026-01-09 15:33:09.161109924,0.4554721713066101,19.152685165405273,77.567,2026-01-09 15:30:00,Down,0.4650000000000034,16.0,2.671949951171868,0.009527828693393303,3.1526851654052734,2026-01-09 15:14:00,78.032
Up,76.31509399414062,2026-01-09 15:49:05.463066101,0.9310839176177979,19.09105110168457,78.678,2026-01-09 15:34:00,Up,1.1110000000000042,4.0,2.3629060058593723,0.17991608238220635,15.09105110168457,2026-01-09 15:30:00,77.567
Down,76.57076263427734,2026-01-09 15:51:41.249084472,0.7429744601249695,17.687484741210938,78.13,2026-01-09 15:54:00,Down,0.5480000000000018,20.0,1.5592373657226517,0.19497446012496766,2.3125152587890625,2026-01-09 15:34:00,78.678
Up,76.6211929321289,2026-01-09 16:10:41.206855773,0.9328665137290955,16.68678092956543,78.993,2026-01-09 16:12:00,Up,0.8629999999999995,18.0,2.3718070678710887,0.06986651372909591,1.3132190704345703,2026-01-09 15:54:00,78.13
Down,76.84989929199219,2026-01-09 16:29:35.544090270,1.0487754344940186,17.5924015045166,78.194,2026-01-09 16:32:00,Down,0.7989999999999924,20.0,1.3441007080078151,0.24977543449402617,2.4075984954833984,2026-01-09 16:12:00,78.993
Up,76.68159484863281,2026-01-09 16:49:20.931129455,0.6972739696502686,17.348852157592773,79.465,2026-01-09 16:56:00,Up,1.2710000000000008,24.0,2.783405151367191,0.5737260303497322,6.651147842407227,2026-01-09 16:32:00,78.194
Down,75.86075592041016,2026-01-09 17:12:54.780235290,0.8335625529289246,16.91300392150879,78.889,2026-01-09 17:07:00,Down,0.5760000000000076,11.0,3.0282440795898395,0.25756255292891694,5.913003921508789,2026-01-09 16:56:00,79.465
Up,76.52996063232422,2026-01-09 17:25:18.772087097,0.8432219624519348,18.312868118286133,79.931,2026-01-09 17:27:00,Up,1.0420000000000016,20.0,3.4010393676757786,0.19877803754806678,1.6871318817138672,2026-01-09 17:07:00,78.889
Down,75.15192413330078,2026-01-09 17:46:50.161514282,0.8646647334098816,19.83602523803711,79.577,2026-01-09 17:34:00,Down,0.3539999999999992,7.0,4.425075866699217,0.5106647334098824,12.83602523803711,2026-01-09 17:27:00,79.931
Up,76.0137939453125,2026-01-09 17:52:09.881973266,0.8239837288856506,18.16469955444336,79.992,2026-01-09 17:42:00,Up,0.41500000000000625,8.0,3.9782060546875044,0.4089837288856444,10.16469955444336,2026-01-09 17:34:00,79.577
Down,75.74201202392578,2026-01-09 18:01:06.634597778,0.679722249507904,19.110576629638672,79.741,2026-01-09 17:48:00,Down,0.2510000000000048,6.0,3.9989879760742184,0.4287222495078993,13.110576629638672,2026-01-09 17:42:00,79.992
Up,76.12776947021484,2026-01-09 18:06:28.662757873,0.5881286859512329,18.477712631225586,80.199,2026-01-09 18:00:00,Up,0.4579999999999984,12.0,4.071230529785154,0.1301286859512345,6.477712631225586,2026-01-09 17:48:00,79.741
Down,76.291748046875,2026-01-09 18:17:56.604652404,0.502113938331604,17.943410873413086,79.574,2026-01-09 18:13:00,Down,0.625,13.0,3.282251953124998,0.122886061668396,4.943410873413086,2026-01-09 18:00:00,80.199
Up,75.77635192871094,2026-01-09 18:29:28.905601501,0.8940427899360657,16.481760025024414,80.511,2026-01-09 18:57:00,Up,0.9369999999999976,44.0,4.734648071289058,0.04295721006393194,27.518239974975586,2026-01-09 18:13:00,79.574
Down,75.94107818603516,2026-01-09 19:15:47.541847229,0.694748044013977,18.7923641204834,79.694,2026-01-09 19:23:00,Down,0.8169999999999931,26.0,3.7529218139648464,0.12225195598601601,7.207635879516602,2026-01-09 18:57:00,80.511
Up,75.8021011352539,2026-01-09 19:40:29.368743896,0.6557681560516357,17.489479064941406,80.263,2026-01-09 19:34:00,Up,0.5690000000000026,11.0,4.460898864746099,0.08676815605163313,6.489479064941406,2026-01-09 19:23:00,79.694
Down,75.43424987792969,2026-01-09 19:53:49.389724731,0.6050778031349182,19.823162078857422,79.285,2026-01-09 19:54:00,Down,0.9780000000000086,20.0,3.850750122070309,0.3729221968650904,0.17683792114257812,2026-01-09 19:34:00,80.263
